ID Estudiante;Nombre;curso;edad;Asignatura;Nota;Observacion de conducta;materias_debiles;Asistencia;profesor;Familia;Entrevistas
3;Benjamín Baltra Baltra;1° Básico A;7;Lenguaje;6.6;;;0.93;Antonia Carrasco;Apoderado: Francisca Márquez;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
3;Benjamín Baltra Baltra;1° Básico A;7;Matemáticas;5.7;;;0.93;Antonia Carrasco;Apoderado: Francisca Márquez;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
3;Benjamín Baltra Baltra;1° Básico A;7;Ciencias Naturales;6.8;;;0.93;Antonia Carrasco;Apoderado: Francisca Márquez;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
3;Benjamín Baltra Baltra;1° Básico A;7;Historia;5.9;Creativo y con gran potencial.;;0.93;Antonia Carrasco;Apoderado: Francisca Márquez;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
3;Benjamín Baltra Baltra;1° Básico A;7;Inglés;5.6;Progreso inconsistente, alterna entre notas altas y bajas.;;0.93;Antonia Carrasco;Apoderado: Francisca Márquez;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
3;Benjamín Baltra Baltra;1° Básico A;7;Música;5.6;Excelente participación en clases.;;0.93;Antonia Carrasco;Apoderado: Francisca Márquez;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
3;Benjamín Baltra Baltra;1° Básico A;7;Artes Visuales;6.9;Liderazgo positivo dentro del grupo.;;0.93;Antonia Carrasco;Apoderado: Francisca Márquez;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
3;Benjamín Baltra Baltra;1° Básico A;7;Educación Física;6.8;;;0.93;Antonia Carrasco;Apoderado: Francisca Márquez;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
4;Camila Márquez Saavedra;1° Básico A;7;Lenguaje;6.1;Demuestra gran interés por la asignatura.;;0.99;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Matemáticas;5.6;Muy responsable y puntual con sus entregas.;;0.99;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Ciencias Naturales;6.1;;;0.99;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Historia;6.3;;;0.99;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Inglés;5.1;Tímido, le cuesta participar oralmente.;;0.99;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Música;5.1;;;0.99;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Artes Visuales;5.3;Ha mejorado notablemente su rendimiento.;;0.99;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
4;Camila Márquez Saavedra;1° Básico A;7;Educación Física;5.7;;;0.99;Marisol Ibarra;Apoderado: María Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Lenguaje;5.5;Muy responsable y puntual con sus entregas.;;0.99;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Matemáticas;6.2;Muy responsable y puntual con sus entregas.;;0.99;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Ciencias Naturales;5.5;;;0.99;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Historia;5.7;;;0.99;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Inglés;6.1;;;0.99;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Música;5.7;;;0.99;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Artes Visuales;6.4;Colabora activamente con sus compañeros.;;0.99;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Educación Física;5.9;Copia en la prueba.;;0.99;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
6;María Escobar Soto;1° Básico B;7;Lenguaje;4.4;;;0.96;Andrea Campos;Apoderado: Francisca Soto;Apoderado: Se observa con los apoderados una mejora en la intención de estudios.
6;María Escobar Soto;1° Básico B;7;Matemáticas;4.8;;;0.96;Andrea Campos;Apoderado: Francisca Soto;Apoderado: Se observa con los apoderados una mejora en la intención de estudios.
6;María Escobar Soto;1° Básico B;7;Ciencias Naturales;5.0;Dificultad para concentrarse en clases.;;0.96;Andrea Campos;Apoderado: Francisca Soto;Apoderado: Se observa con los apoderados una mejora en la intención de estudios.
6;María Escobar Soto;1° Básico B;7;Historia;4.1;;;0.96;Andrea Campos;Apoderado: Francisca Soto;Apoderado: Se observa con los apoderados una mejora en la intención de estudios.
6;María Escobar Soto;1° Básico B;7;Inglés;4.3;Demuestra gran interés por la asignatura.;;0.96;Andrea Campos;Apoderado: Francisca Soto;Apoderado: Se observa con los apoderados una mejora en la intención de estudios.
6;María Escobar Soto;1° Básico B;7;Música;4.5;Falta de estudio y preparación para las evaluaciones.;;0.96;Andrea Campos;Apoderado: Francisca Soto;Apoderado: Se observa con los apoderados una mejora en la intención de estudios.
6;María Escobar Soto;1° Básico B;7;Artes Visuales;4.9;;;0.96;Andrea Campos;Apoderado: Francisca Soto;Apoderado: Se observa con los apoderados una mejora en la intención de estudios.
6;María Escobar Soto;1° Básico B;7;Educación Física;5.0;;;0.96;Andrea Campos;Apoderado: Francisca Soto;Apoderado: Se observa con los apoderados una mejora en la intención de estudios.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Lenguaje;2.8;;;0.9;Isabella Hidalgo;Apoderado: Javiera Figueroa;Sin entrevistas registradas.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Matemáticas;2.8;;;0.9;Isabella Hidalgo;Apoderado: Javiera Figueroa;Sin entrevistas registradas.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Ciencias Naturales;2.6;;;0.9;Isabella Hidalgo;Apoderado: Javiera Figueroa;Sin entrevistas registradas.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Historia;3.3;;;0.9;Isabella Hidalgo;Apoderado: Javiera Figueroa;Sin entrevistas registradas.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Inglés;2.8;;;0.9;Isabella Hidalgo;Apoderado: Javiera Figueroa;Sin entrevistas registradas.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Música;4.1;Falta de estudio y preparación para las evaluaciones.;;0.9;Isabella Hidalgo;Apoderado: Javiera Figueroa;Sin entrevistas registradas.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Artes Visuales;3.5;;;0.9;Isabella Hidalgo;Apoderado: Javiera Figueroa;Sin entrevistas registradas.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Educación Física;2.7;;;0.9;Isabella Hidalgo;Apoderado: Javiera Figueroa;Sin entrevistas registradas.
8;Ana Salazar Saavedra;1° Básico B;7;Lenguaje;5.1;Colabora activamente con sus compañeros.;;0.87;Paula Escobar;Apoderado: Benjamín Aguirre;Sin entrevistas registradas.
8;Ana Salazar Saavedra;1° Básico B;7;Matemáticas;4.5;;;0.87;Paula Escobar;Apoderado: Benjamín Aguirre;Sin entrevistas registradas.
8;Ana Salazar Saavedra;1° Básico B;7;Ciencias Naturales;5.8;;;0.87;Paula Escobar;Apoderado: Benjamín Aguirre;Sin entrevistas registradas.
8;Ana Salazar Saavedra;1° Básico B;7;Historia;4.5;Falta de respeto hacia el profesor.;;0.87;Paula Escobar;Apoderado: Benjamín Aguirre;Sin entrevistas registradas.
8;Ana Salazar Saavedra;1° Básico B;7;Inglés;5.9;;;0.87;Paula Escobar;Apoderado: Benjamín Aguirre;Sin entrevistas registradas.
8;Ana Salazar Saavedra;1° Básico B;7;Música;5.5;;;0.87;Paula Escobar;Apoderado: Benjamín Aguirre;Sin entrevistas registradas.
8;Ana Salazar Saavedra;1° Básico B;7;Artes Visuales;4.5;;;0.87;Paula Escobar;Apoderado: Benjamín Aguirre;Sin entrevistas registradas.
8;Ana Salazar Saavedra;1° Básico B;7;Educación Física;5.7;Copia en la prueba.;;0.87;Paula Escobar;Apoderado: Benjamín Aguirre;Sin entrevistas registradas.
9;Diego Arteaga Herrera;1° Básico B;7;Lenguaje;3.2;;;0.93;Antonia Morales;Apoderado: Gabriela Rojas;Sin entrevistas registradas.
9;Diego Arteaga Herrera;1° Básico B;7;Matemáticas;2.5;Tímido, le cuesta participar oralmente.;;0.93;Antonia Morales;Apoderado: Gabriela Rojas;Sin entrevistas registradas.
9;Diego Arteaga Herrera;1° Básico B;7;Ciencias Naturales;3.5;Molesta a sus compañeros e interrumpe la clase.;;0.93;Antonia Morales;Apoderado: Gabriela Rojas;Sin entrevistas registradas.
9;Diego Arteaga Herrera;1° Básico B;7;Historia;2.7;;;0.93;Antonia Morales;Apoderado: Gabriela Rojas;Sin entrevistas registradas.
9;Diego Arteaga Herrera;1° Básico B;7;Inglés;3.0;;;0.93;Antonia Morales;Apoderado: Gabriela Rojas;Sin entrevistas registradas.
9;Diego Arteaga Herrera;1° Básico B;7;Música;3.2;Copia en la prueba.;;0.93;Antonia Morales;Apoderado: Gabriela Rojas;Sin entrevistas registradas.
9;Diego Arteaga Herrera;1° Básico B;7;Artes Visuales;3.1;;;0.93;Antonia Morales;Apoderado: Gabriela Rojas;Sin entrevistas registradas.
9;Diego Arteaga Herrera;1° Básico B;7;Educación Física;3.3;;;0.93;Antonia Morales;Apoderado: Gabriela Rojas;Sin entrevistas registradas.
10;María López Herrera;2° Básico A;8;Lenguaje;6.4;;;0.92;Camila Muñoz;Apoderado: Ignacio Araya;Sin entrevistas registradas.
10;María López Herrera;2° Básico A;8;Matemáticas;5.2;;;0.92;Camila Muñoz;Apoderado: Ignacio Araya;Sin entrevistas registradas.
10;María López Herrera;2° Básico A;8;Ciencias Naturales;6.3;;;0.92;Camila Muñoz;Apoderado: Ignacio Araya;Sin entrevistas registradas.
10;María López Herrera;2° Básico A;8;Historia;5.2;;;0.92;Camila Muñoz;Apoderado: Ignacio Araya;Sin entrevistas registradas.
10;María López Herrera;2° Básico A;8;Inglés;5.2;;;0.92;Camila Muñoz;Apoderado: Ignacio Araya;Sin entrevistas registradas.
10;María López Herrera;2° Básico A;8;Música;6.3;;;0.92;Camila Muñoz;Apoderado: Ignacio Araya;Sin entrevistas registradas.
10;María López Herrera;2° Básico A;8;Artes Visuales;5.6;;;0.92;Camila Muñoz;Apoderado: Ignacio Araya;Sin entrevistas registradas.
10;María López Herrera;2° Básico A;8;Educación Física;5.4;Liderazgo positivo dentro del grupo.;;0.92;Camila Muñoz;Apoderado: Ignacio Araya;Sin entrevistas registradas.
11;Diego Rojas Pérez;2° Básico A;8;Lenguaje;5.1;Tímido, le cuesta participar oralmente.;;0.9;Valentina Salazar;Apoderado: Nicolás Salazar;Apoderado informa que el estudiante presenta dificultades de concentración en casa y solicita estrategias de apoyo.
11;Diego Rojas Pérez;2° Básico A;8;Matemáticas;5.7;Muy responsable y puntual con sus entregas.;;0.9;Valentina Salazar;Apoderado: Nicolás Salazar;Apoderado informa que el estudiante presenta dificultades de concentración en casa y solicita estrategias de apoyo.
11;Diego Rojas Pérez;2° Básico A;8;Ciencias Naturales;6.4;;;0.9;Valentina Salazar;Apoderado: Nicolás Salazar;Apoderado informa que el estudiante presenta dificultades de concentración en casa y solicita estrategias de apoyo.
11;Diego Rojas Pérez;2° Básico A;8;Historia;5.8;Excelente participación en clases.;;0.9;Valentina Salazar;Apoderado: Nicolás Salazar;Apoderado informa que el estudiante presenta dificultades de concentración en casa y solicita estrategias de apoyo.
11;Diego Rojas Pérez;2° Básico A;8;Inglés;5.0;Liderazgo positivo dentro del grupo.;;0.9;Valentina Salazar;Apoderado: Nicolás Salazar;Apoderado informa que el estudiante presenta dificultades de concentración en casa y solicita estrategias de apoyo.
11;Diego Rojas Pérez;2° Básico A;8;Música;5.4;Falta de respeto hacia el profesor.;;0.9;Valentina Salazar;Apoderado: Nicolás Salazar;Apoderado informa que el estudiante presenta dificultades de concentración en casa y solicita estrategias de apoyo.
11;Diego Rojas Pérez;2° Básico A;8;Artes Visuales;5.1;Se distrae con facilidad.;;0.9;Valentina Salazar;Apoderado: Nicolás Salazar;Apoderado informa que el estudiante presenta dificultades de concentración en casa y solicita estrategias de apoyo.
11;Diego Rojas Pérez;2° Básico A;8;Educación Física;5.1;;;0.9;Valentina Salazar;Apoderado: Nicolás Salazar;Apoderado informa que el estudiante presenta dificultades de concentración en casa y solicita estrategias de apoyo.
12;Javiera Pérez Tapia;2° Básico A;8;Lenguaje;5.6;;;0.74;José Riquelme;Apoderado: Marisol Soto;Sin entrevistas registradas.
12;Javiera Pérez Tapia;2° Básico A;8;Matemáticas;5.6;;;0.74;José Riquelme;Apoderado: Marisol Soto;Sin entrevistas registradas.
12;Javiera Pérez Tapia;2° Básico A;8;Ciencias Naturales;6.9;;;0.74;José Riquelme;Apoderado: Marisol Soto;Sin entrevistas registradas.
12;Javiera Pérez Tapia;2° Básico A;8;Historia;6.4;;;0.74;José Riquelme;Apoderado: Marisol Soto;Sin entrevistas registradas.
12;Javiera Pérez Tapia;2° Básico A;8;Inglés;6.6;Demuestra gran interés por la asignatura.;;0.74;José Riquelme;Apoderado: Marisol Soto;Sin entrevistas registradas.
12;Javiera Pérez Tapia;2° Básico A;8;Música;6.3;Colabora activamente con sus compañeros.;;0.74;José Riquelme;Apoderado: Marisol Soto;Sin entrevistas registradas.
12;Javiera Pérez Tapia;2° Básico A;8;Artes Visuales;5.9;Progreso inconsistente, alterna entre notas altas y bajas.;;0.74;José Riquelme;Apoderado: Marisol Soto;Sin entrevistas registradas.
12;Javiera Pérez Tapia;2° Básico A;8;Educación Física;6.7;Excelente participación en clases.;;0.74;José Riquelme;Apoderado: Marisol Soto;Sin entrevistas registradas.
13;Luis Baltra Ibarra;2° Básico A;8;Lenguaje;4.3;Falta de estudio y preparación para las evaluaciones.;;0.91;Gabriela Vásquez;Apoderado: Esteban Riquelme;Sin entrevistas registradas.
13;Luis Baltra Ibarra;2° Básico A;8;Matemáticas;4.0;;;0.91;Gabriela Vásquez;Apoderado: Esteban Riquelme;Sin entrevistas registradas.
13;Luis Baltra Ibarra;2° Básico A;8;Ciencias Naturales;4.0;;;0.91;Gabriela Vásquez;Apoderado: Esteban Riquelme;Sin entrevistas registradas.
13;Luis Baltra Ibarra;2° Básico A;8;Historia;3.7;;;0.91;Gabriela Vásquez;Apoderado: Esteban Riquelme;Sin entrevistas registradas.
13;Luis Baltra Ibarra;2° Básico A;8;Inglés;2.9;;;0.91;Gabriela Vásquez;Apoderado: Esteban Riquelme;Sin entrevistas registradas.
13;Luis Baltra Ibarra;2° Básico A;8;Música;3.8;Copia en la prueba.;;0.91;Gabriela Vásquez;Apoderado: Esteban Riquelme;Sin entrevistas registradas.
13;Luis Baltra Ibarra;2° Básico A;8;Artes Visuales;3.9;;;0.91;Gabriela Vásquez;Apoderado: Esteban Riquelme;Sin entrevistas registradas.
13;Luis Baltra Ibarra;2° Básico A;8;Educación Física;3.3;;;0.91;Gabriela Vásquez;Apoderado: Esteban Riquelme;Sin entrevistas registradas.
14;Isabella Hidalgo González;2° Básico A;8;Lenguaje;6.3;;;0.97;Gabriela Campos;Apoderado: María Soto;Sin entrevistas registradas.
14;Isabella Hidalgo González;2° Básico A;8;Matemáticas;5.6;Registra agresiones físicas a compañeros.;;0.97;Gabriela Campos;Apoderado: María Soto;Sin entrevistas registradas.
14;Isabella Hidalgo González;2° Básico A;8;Ciencias Naturales;5.6;;;0.97;Gabriela Campos;Apoderado: María Soto;Sin entrevistas registradas.
14;Isabella Hidalgo González;2° Básico A;8;Historia;5.6;Copia en la prueba.;;0.97;Gabriela Campos;Apoderado: María Soto;Sin entrevistas registradas.
14;Isabella Hidalgo González;2° Básico A;8;Inglés;6.1;Demuestra gran interés por la asignatura.;;0.97;Gabriela Campos;Apoderado: María Soto;Sin entrevistas registradas.
14;Isabella Hidalgo González;2° Básico A;8;Música;6.4;;;0.97;Gabriela Campos;Apoderado: María Soto;Sin entrevistas registradas.
14;Isabella Hidalgo González;2° Básico A;8;Artes Visuales;4.8;;;0.97;Gabriela Campos;Apoderado: María Soto;Sin entrevistas registradas.
14;Isabella Hidalgo González;2° Básico A;8;Educación Física;6.3;Excelente participación en clases.;;0.97;Gabriela Campos;Apoderado: María Soto;Sin entrevistas registradas.
15;Paola Valenzuela Vega;2° Básico B;8;Lenguaje;4.8;Liderazgo positivo dentro del grupo.;Inglés;0.97;Lucía Tapia;Apoderado: Fernanda Reyes;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
15;Paola Valenzuela Vega;2° Básico B;8;Matemáticas;4.8;;Inglés;0.97;Lucía Tapia;Apoderado: Fernanda Reyes;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
15;Paola Valenzuela Vega;2° Básico B;8;Ciencias Naturales;4.1;Excelente participación en clases.;Inglés;0.97;Lucía Tapia;Apoderado: Fernanda Reyes;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
15;Paola Valenzuela Vega;2° Básico B;8;Historia;4.9;Dificultad para concentrarse en clases.;Inglés;0.97;Lucía Tapia;Apoderado: Fernanda Reyes;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
15;Paola Valenzuela Vega;2° Básico B;8;Inglés;4.4;Colabora activamente con sus compañeros.;Inglés;0.97;Lucía Tapia;Apoderado: Fernanda Reyes;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
15;Paola Valenzuela Vega;2° Básico B;8;Música;4.6;;Inglés;0.97;Lucía Tapia;Apoderado: Fernanda Reyes;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
15;Paola Valenzuela Vega;2° Básico B;8;Artes Visuales;4.8;Ha mejorado notablemente su rendimiento.;Inglés;0.97;Lucía Tapia;Apoderado: Fernanda Reyes;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
15;Paola Valenzuela Vega;2° Básico B;8;Educación Física;4.9;;Inglés;0.97;Lucía Tapia;Apoderado: Fernanda Reyes;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
16;Sofía Baltra Vega;2° Básico B;8;Lenguaje;5.5;Ha mejorado notablemente su rendimiento.;Física;1.0;Tomás Vásquez;Apoderado: Constanza Márquez;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
16;Sofía Baltra Vega;2° Básico B;8;Matemáticas;5.5;Dificultad para concentrarse en clases.;Física;1.0;Tomás Vásquez;Apoderado: Constanza Márquez;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
16;Sofía Baltra Vega;2° Básico B;8;Ciencias Naturales;4.8;;Física;1.0;Tomás Vásquez;Apoderado: Constanza Márquez;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
16;Sofía Baltra Vega;2° Básico B;8;Historia;5.5;;Física;1.0;Tomás Vásquez;Apoderado: Constanza Márquez;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
16;Sofía Baltra Vega;2° Básico B;8;Inglés;4.3;;Física;1.0;Tomás Vásquez;Apoderado: Constanza Márquez;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
16;Sofía Baltra Vega;2° Básico B;8;Música;4.3;Dificultad para concentrarse en clases.;Física;1.0;Tomás Vásquez;Apoderado: Constanza Márquez;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
16;Sofía Baltra Vega;2° Básico B;8;Artes Visuales;5.5;;Física;1.0;Tomás Vásquez;Apoderado: Constanza Márquez;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
16;Sofía Baltra Vega;2° Básico B;8;Educación Física;4.3;;Física;1.0;Tomás Vásquez;Apoderado: Constanza Márquez;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
17;Camila López Castro;2° Básico B;8;Lenguaje;6.7;Excelente participación en clases.;;0.87;Luis Gutiérrez;Apoderado: Claudia Díaz;Se cita a apoderado por reiteradas faltas de respeto a inspectores. Apoderado se compromete a conversar con su hijo.
17;Camila López Castro;2° Básico B;8;Matemáticas;5.8;;;0.87;Luis Gutiérrez;Apoderado: Claudia Díaz;Se cita a apoderado por reiteradas faltas de respeto a inspectores. Apoderado se compromete a conversar con su hijo.
17;Camila López Castro;2° Básico B;8;Ciencias Naturales;6.7;Liderazgo positivo dentro del grupo.;;0.87;Luis Gutiérrez;Apoderado: Claudia Díaz;Se cita a apoderado por reiteradas faltas de respeto a inspectores. Apoderado se compromete a conversar con su hijo.
17;Camila López Castro;2° Básico B;8;Historia;6.2;;;0.87;Luis Gutiérrez;Apoderado: Claudia Díaz;Se cita a apoderado por reiteradas faltas de respeto a inspectores. Apoderado se compromete a conversar con su hijo.
17;Camila López Castro;2° Básico B;8;Inglés;5.5;;;0.87;Luis Gutiérrez;Apoderado: Claudia Díaz;Se cita a apoderado por reiteradas faltas de respeto a inspectores. Apoderado se compromete a conversar con su hijo.
17;Camila López Castro;2° Básico B;8;Música;5.5;;;0.87;Luis Gutiérrez;Apoderado: Claudia Díaz;Se cita a apoderado por reiteradas faltas de respeto a inspectores. Apoderado se compromete a conversar con su hijo.
17;Camila López Castro;2° Básico B;8;Artes Visuales;6.5;;;0.87;Luis Gutiérrez;Apoderado: Claudia Díaz;Se cita a apoderado por reiteradas faltas de respeto a inspectores. Apoderado se compromete a conversar con su hijo.
17;Camila López Castro;2° Básico B;8;Educación Física;5.6;;;0.87;Luis Gutiérrez;Apoderado: Claudia Díaz;Se cita a apoderado por reiteradas faltas de respeto a inspectores. Apoderado se compromete a conversar con su hijo.
18;José Herrera Salazar;2° Básico B;8;Lenguaje;6.1;;;0.85;Mario Ramírez;Apoderado: Ignacio Márquez;Apoderado informa diagnóstico reciente de TDAH del estudiante. Se acuerda derivar a equipo PIE para evaluación de apoyos.
18;José Herrera Salazar;2° Básico B;8;Matemáticas;6.0;;;0.85;Mario Ramírez;Apoderado: Ignacio Márquez;Apoderado informa diagnóstico reciente de TDAH del estudiante. Se acuerda derivar a equipo PIE para evaluación de apoyos.
18;José Herrera Salazar;2° Básico B;8;Ciencias Naturales;6.7;Muy responsable y puntual con sus entregas.;;0.85;Mario Ramírez;Apoderado: Ignacio Márquez;Apoderado informa diagnóstico reciente de TDAH del estudiante. Se acuerda derivar a equipo PIE para evaluación de apoyos.
18;José Herrera Salazar;2° Básico B;8;Historia;6.2;Creativo y con gran potencial.;;0.85;Mario Ramírez;Apoderado: Ignacio Márquez;Apoderado informa diagnóstico reciente de TDAH del estudiante. Se acuerda derivar a equipo PIE para evaluación de apoyos.
18;José Herrera Salazar;2° Básico B;8;Inglés;6.2;Colabora activamente con sus compañeros.;;0.85;Mario Ramírez;Apoderado: Ignacio Márquez;Apoderado informa diagnóstico reciente de TDAH del estudiante. Se acuerda derivar a equipo PIE para evaluación de apoyos.
18;José Herrera Salazar;2° Básico B;8;Música;5.6;;;0.85;Mario Ramírez;Apoderado: Ignacio Márquez;Apoderado informa diagnóstico reciente de TDAH del estudiante. Se acuerda derivar a equipo PIE para evaluación de apoyos.
18;José Herrera Salazar;2° Básico B;8;Artes Visuales;6.4;Colabora activamente con sus compañeros.;;0.85;Mario Ramírez;Apoderado: Ignacio Márquez;Apoderado informa diagnóstico reciente de TDAH del estudiante. Se acuerda derivar a equipo PIE para evaluación de apoyos.
18;José Herrera Salazar;2° Básico B;8;Educación Física;6.5;;;0.85;Mario Ramírez;Apoderado: Ignacio Márquez;Apoderado informa diagnóstico reciente de TDAH del estudiante. Se acuerda derivar a equipo PIE para evaluación de apoyos.
19;Lucía Ibarra Contreras;3° Básico A;9;Lenguaje;5.3;;;0.87;Isabella Aguirre;Apoderado: Pedro Carrasco;Se felicita al apoderado por el notable avance del estudiante en conducta y responsabilidad.
19;Lucía Ibarra Contreras;3° Básico A;9;Matemáticas;5.0;;;0.87;Isabella Aguirre;Apoderado: Pedro Carrasco;Se felicita al apoderado por el notable avance del estudiante en conducta y responsabilidad.
