ID Estudiante;Nombre;curso;edad;Asignatura;Nota;Observacion de conducta;materias_debiles;Asistencia;profesor;Familia;Entrevistas
5;Antonia Romero Vásquez;1° Básico A;7;Historia;6.5;;;0.99;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Inglés;5.3;Colabora activamente con sus compañeros.;;0.99;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Música;5.6;Se distrae con facilidad.;;0.99;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Artes Visuales;5.7;;;0.99;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
5;Antonia Romero Vásquez;1° Básico A;7;Educación Física;5.0;Excelente participación en clases.;;0.99;Mario Riquelme;Apoderado: Ana Castro;Sin entrevistas registradas.
6;María Escobar Soto;1° Básico B;7;Lenguaje;5.5;;;0.99;Andrea Campos;Apoderado: Francisca Soto;Sin entrevistas registradas.
6;María Escobar Soto;1° Básico B;7;Matemáticas;4.2;;;0.99;Andrea Campos;Apoderado: Francisca Soto;Sin entrevistas registradas.
6;María Escobar Soto;1° Básico B;7;Ciencias Naturales;4.6;;;0.99;Andrea Campos;Apoderado: Francisca Soto;Sin entrevistas registradas.
6;María Escobar Soto;1° Básico B;7;Historia;5.4;Excelente participación en clases.;;0.99;Andrea Campos;Apoderado: Francisca Soto;Sin entrevistas registradas.
6;María Escobar Soto;1° Básico B;7;Inglés;4.0;;;0.99;Andrea Campos;Apoderado: Francisca Soto;Sin entrevistas registradas.
6;María Escobar Soto;1° Básico B;7;Música;4.1;;;0.99;Andrea Campos;Apoderado: Francisca Soto;Sin entrevistas registradas.
6;María Escobar Soto;1° Básico B;7;Artes Visuales;5.0;;;0.99;Andrea Campos;Apoderado: Francisca Soto;Sin entrevistas registradas.
6;María Escobar Soto;1° Básico B;7;Educación Física;5.0;Dificultad para concentrarse en clases.;;0.99;Andrea Campos;Apoderado: Francisca Soto;Sin entrevistas registradas.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Lenguaje;6.0;;;0.9555555555555556;Isabella Hidalgo;Apoderado: Javiera Figueroa;Apoderados expresan preocupación por posible situación de acoso escolar. Convivencia Escolar iniciará protocolo de investigación.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Matemáticas;6.0;;;0.9555555555555556;Isabella Hidalgo;Apoderado: Javiera Figueroa;Apoderados expresan preocupación por posible situación de acoso escolar. Convivencia Escolar iniciará protocolo de investigación.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Ciencias Naturales;5.2;Dificultad para concentrarse en clases.;;0.9555555555555556;Isabella Hidalgo;Apoderado: Javiera Figueroa;Apoderados expresan preocupación por posible situación de acoso escolar. Convivencia Escolar iniciará protocolo de investigación.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Historia;6.0;Excelente participación en clases.;;0.9555555555555556;Isabella Hidalgo;Apoderado: Javiera Figueroa;Apoderados expresan preocupación por posible situación de acoso escolar. Convivencia Escolar iniciará protocolo de investigación.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Inglés;4.7;Colabora activamente con sus compañeros.;;0.9555555555555556;Isabella Hidalgo;Apoderado: Javiera Figueroa;Apoderados expresan preocupación por posible situación de acoso escolar. Convivencia Escolar iniciará protocolo de investigación.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Música;5.3;;;0.9555555555555556;Isabella Hidalgo;Apoderado: Javiera Figueroa;Apoderados expresan preocupación por posible situación de acoso escolar. Convivencia Escolar iniciará protocolo de investigación.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Artes Visuales;4.6;;;0.9555555555555556;Isabella Hidalgo;Apoderado: Javiera Figueroa;Apoderados expresan preocupación por posible situación de acoso escolar. Convivencia Escolar iniciará protocolo de investigación.
7;Fernanda Ibarra Carrasco;1° Básico B;7;Educación Física;5.1;Colabora activamente con sus compañeros.;;0.9555555555555556;Isabella Hidalgo;Apoderado: Javiera Figueroa;Apoderados expresan preocupación por posible situación de acoso escolar. Convivencia Escolar iniciará protocolo de investigación.
8;Ana Salazar Saavedra;1° Básico B;7;Lenguaje;4.5;Creativo y con gran potencial.;;0.93;Paula Escobar;Apoderado: Benjamín Aguirre;Sin entrevistas registradas.
8;Ana Salazar Saavedra;1° Básico B;7;Matemáticas;5.2;;;0.93;Paula Escobar;Apoderado: Benjamín Aguirre;Sin entrevistas registradas.
8;Ana Salazar Saavedra;1° Básico B;7;Ciencias Naturales;4.9;;;0.93;Paula Escobar;Apoderado: Benjamín Aguirre;Sin entrevistas registradas.
8;Ana Salazar Saavedra;1° Básico B;7;Historia;5.3;Tímido, le cuesta participar oralmente.;;0.93;Paula Escobar;Apoderado: Benjamín Aguirre;Sin entrevistas registradas.
8;Ana Salazar Saavedra;1° Básico B;7;Inglés;5.4;;;0.93;Paula Escobar;Apoderado: Benjamín Aguirre;Sin entrevistas registradas.
8;Ana Salazar Saavedra;1° Básico B;7;Música;5.4;;;0.93;Paula Escobar;Apoderado: Benjamín Aguirre;Sin entrevistas registradas.
8;Ana Salazar Saavedra;1° Básico B;7;Artes Visuales;5.1;;;0.93;Paula Escobar;Apoderado: Benjamín Aguirre;Sin entrevistas registradas.
8;Ana Salazar Saavedra;1° Básico B;7;Educación Física;4.9;;;0.93;Paula Escobar;Apoderado: Benjamín Aguirre;Sin entrevistas registradas.
9;Diego Arteaga Herrera;1° Básico B;7;Lenguaje;5.4;Registra agresiones físicas a compañeros.;;0.9555555555555556;Antonia Morales;Apoderado: Gabriela Rojas;Sin entrevistas registradas.
9;Diego Arteaga Herrera;1° Básico B;7;Matemáticas;4.7;Falta de estudio y preparación para las evaluaciones.;;0.9555555555555556;Antonia Morales;Apoderado: Gabriela Rojas;Sin entrevistas registradas.
9;Diego Arteaga Herrera;1° Básico B;7;Ciencias Naturales;4.6;;;0.9555555555555556;Antonia Morales;Apoderado: Gabriela Rojas;Sin entrevistas registradas.
9;Diego Arteaga Herrera;1° Básico B;7;Historia;6.0;Liderazgo positivo dentro del grupo.;;0.9555555555555556;Antonia Morales;Apoderado: Gabriela Rojas;Sin entrevistas registradas.
9;Diego Arteaga Herrera;1° Básico B;7;Inglés;4.8;;;0.9555555555555556;Antonia Morales;Apoderado: Gabriela Rojas;Sin entrevistas registradas.
9;Diego Arteaga Herrera;1° Básico B;7;Música;4.5;Falta de respeto hacia el profesor.;;0.9555555555555556;Antonia Morales;Apoderado: Gabriela Rojas;Sin entrevistas registradas.
9;Diego Arteaga Herrera;1° Básico B;7;Artes Visuales;4.5;;;0.9555555555555556;Antonia Morales;Apoderado: Gabriela Rojas;Sin entrevistas registradas.
9;Diego Arteaga Herrera;1° Básico B;7;Educación Física;5.1;;;0.9555555555555556;Antonia Morales;Apoderado: Gabriela Rojas;Sin entrevistas registradas.
10;María López Herrera;2° Básico A;8;Lenguaje;5.6;;;0.88;Camila Muñoz;Apoderado: Ignacio Araya;Sin entrevistas registradas.
10;María López Herrera;2° Básico A;8;Matemáticas;4.9;;;0.88;Camila Muñoz;Apoderado: Ignacio Araya;Sin entrevistas registradas.
10;María López Herrera;2° Básico A;8;Ciencias Naturales;5.2;;;0.88;Camila Muñoz;Apoderado: Ignacio Araya;Sin entrevistas registradas.
10;María López Herrera;2° Básico A;8;Historia;5.1;;;0.88;Camila Muñoz;Apoderado: Ignacio Araya;Sin entrevistas registradas.
10;María López Herrera;2° Básico A;8;Inglés;5.1;Copia en la prueba.;;0.88;Camila Muñoz;Apoderado: Ignacio Araya;Sin entrevistas registradas.
10;María López Herrera;2° Básico A;8;Música;4.8;Excelente participación en clases.;;0.88;Camila Muñoz;Apoderado: Ignacio Araya;Sin entrevistas registradas.
10;María López Herrera;2° Básico A;8;Artes Visuales;5.4;Ha mejorado notablemente su rendimiento.;;0.88;Camila Muñoz;Apoderado: Ignacio Araya;Sin entrevistas registradas.
10;María López Herrera;2° Básico A;8;Educación Física;6.3;;;0.88;Camila Muñoz;Apoderado: Ignacio Araya;Sin entrevistas registradas.
11;Diego Rojas Pérez;2° Básico A;8;Lenguaje;5.8;;;0.99;Valentina Salazar;Apoderado: Nicolás Salazar;Sin entrevistas registradas.
11;Diego Rojas Pérez;2° Básico A;8;Matemáticas;4.9;;;0.99;Valentina Salazar;Apoderado: Nicolás Salazar;Sin entrevistas registradas.
11;Diego Rojas Pérez;2° Básico A;8;Ciencias Naturales;6.2;Colabora activamente con sus compañeros.;;0.99;Valentina Salazar;Apoderado: Nicolás Salazar;Sin entrevistas registradas.
11;Diego Rojas Pérez;2° Básico A;8;Historia;5.9;;;0.99;Valentina Salazar;Apoderado: Nicolás Salazar;Sin entrevistas registradas.
11;Diego Rojas Pérez;2° Básico A;8;Inglés;6.2;Demuestra gran interés por la asignatura.;;0.99;Valentina Salazar;Apoderado: Nicolás Salazar;Sin entrevistas registradas.
11;Diego Rojas Pérez;2° Básico A;8;Música;4.9;Colabora activamente con sus compañeros.;;0.99;Valentina Salazar;Apoderado: Nicolás Salazar;Sin entrevistas registradas.
11;Diego Rojas Pérez;2° Básico A;8;Artes Visuales;6.3;;;0.99;Valentina Salazar;Apoderado: Nicolás Salazar;Sin entrevistas registradas.
11;Diego Rojas Pérez;2° Básico A;8;Educación Física;5.3;Registra agresiones físicas a compañeros.;;0.99;Valentina Salazar;Apoderado: Nicolás Salazar;Sin entrevistas registradas.
12;Javiera Pérez Tapia;2° Básico A;8;Lenguaje;5.6;Demuestra gran interés por la asignatura.;;0.92;José Riquelme;Apoderado: Marisol Soto;Sin entrevistas registradas.
12;Javiera Pérez Tapia;2° Básico A;8;Matemáticas;5.4;;;0.92;José Riquelme;Apoderado: Marisol Soto;Sin entrevistas registradas.
12;Javiera Pérez Tapia;2° Básico A;8;Ciencias Naturales;6.1;;;0.92;José Riquelme;Apoderado: Marisol Soto;Sin entrevistas registradas.
12;Javiera Pérez Tapia;2° Básico A;8;Historia;6.0;Ha mejorado notablemente su rendimiento.;;0.92;José Riquelme;Apoderado: Marisol Soto;Sin entrevistas registradas.
12;Javiera Pérez Tapia;2° Básico A;8;Inglés;5.7;;;0.92;José Riquelme;Apoderado: Marisol Soto;Sin entrevistas registradas.
12;Javiera Pérez Tapia;2° Básico A;8;Música;6.8;Demuestra gran interés por la asignatura.;;0.92;José Riquelme;Apoderado: Marisol Soto;Sin entrevistas registradas.
12;Javiera Pérez Tapia;2° Básico A;8;Artes Visuales;5.6;Creativo y con gran potencial.;;0.92;José Riquelme;Apoderado: Marisol Soto;Sin entrevistas registradas.
12;Javiera Pérez Tapia;2° Básico A;8;Educación Física;5.6;Molesta a sus compañeros e interrumpe la clase.;;0.92;José Riquelme;Apoderado: Marisol Soto;Sin entrevistas registradas.
13;Luis Baltra Ibarra;2° Básico A;8;Lenguaje;3.6;Tímido, le cuesta participar oralmente.;;0.91;Gabriela Vásquez;Apoderado: Esteban Riquelme;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
13;Luis Baltra Ibarra;2° Básico A;8;Matemáticas;4.0;Ha mejorado notablemente su rendimiento.;;0.91;Gabriela Vásquez;Apoderado: Esteban Riquelme;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
13;Luis Baltra Ibarra;2° Básico A;8;Ciencias Naturales;3.5;Molesta a sus compañeros e interrumpe la clase.;;0.91;Gabriela Vásquez;Apoderado: Esteban Riquelme;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
13;Luis Baltra Ibarra;2° Básico A;8;Historia;2.6;Dificultad para concentrarse en clases.;;0.91;Gabriela Vásquez;Apoderado: Esteban Riquelme;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
13;Luis Baltra Ibarra;2° Básico A;8;Inglés;3.7;Copia en la prueba.;;0.91;Gabriela Vásquez;Apoderado: Esteban Riquelme;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
13;Luis Baltra Ibarra;2° Básico A;8;Música;3.2;Dificultad para concentrarse en clases.;;0.91;Gabriela Vásquez;Apoderado: Esteban Riquelme;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
13;Luis Baltra Ibarra;2° Básico A;8;Artes Visuales;3.3;Falta de respeto hacia el profesor.;;0.91;Gabriela Vásquez;Apoderado: Esteban Riquelme;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
13;Luis Baltra Ibarra;2° Básico A;8;Educación Física;2.6;;;0.91;Gabriela Vásquez;Apoderado: Esteban Riquelme;El colegio hace saber a los apoderados la preocupación por el mal comportamiento de su hijo.
14;Isabella Hidalgo González;2° Básico A;8;Lenguaje;5.7;;;0.93;Gabriela Campos;Apoderado: María Soto;Sin entrevistas registradas.
14;Isabella Hidalgo González;2° Básico A;8;Matemáticas;6.0;;;0.93;Gabriela Campos;Apoderado: María Soto;Sin entrevistas registradas.
14;Isabella Hidalgo González;2° Básico A;8;Ciencias Naturales;5.8;;;0.93;Gabriela Campos;Apoderado: María Soto;Sin entrevistas registradas.
14;Isabella Hidalgo González;2° Básico A;8;Historia;5.5;;;0.93;Gabriela Campos;Apoderado: María Soto;Sin entrevistas registradas.
14;Isabella Hidalgo González;2° Básico A;8;Inglés;4.5;;;0.93;Gabriela Campos;Apoderado: María Soto;Sin entrevistas registradas.
14;Isabella Hidalgo González;2° Básico A;8;Música;5.0;;;0.93;Gabriela Campos;Apoderado: María Soto;Sin entrevistas registradas.
14;Isabella Hidalgo González;2° Básico A;8;Artes Visuales;5.1;Excelente participación en clases.;;0.93;Gabriela Campos;Apoderado: María Soto;Sin entrevistas registradas.
14;Isabella Hidalgo González;2° Básico A;8;Educación Física;5.2;Se distrae con facilidad.;;0.93;Gabriela Campos;Apoderado: María Soto;Sin entrevistas registradas.
15;Paola Valenzuela Vega;2° Básico B;8;Lenguaje;4.1;Molesta a sus compañeros e interrumpe la clase.;Inglés;0.96;Lucía Tapia;Apoderado: Fernanda Reyes;Se cita a apoderado por reiteradas faltas de respeto a inspectores. Apoderado se compromete a conversar con su hijo.
15;Paola Valenzuela Vega;2° Básico B;8;Matemáticas;3.9;Se distrae con facilidad.;Inglés;0.96;Lucía Tapia;Apoderado: Fernanda Reyes;Se cita a apoderado por reiteradas faltas de respeto a inspectores. Apoderado se compromete a conversar con su hijo.
15;Paola Valenzuela Vega;2° Básico B;8;Ciencias Naturales;4.3;Demuestra gran interés por la asignatura.;Inglés;0.96;Lucía Tapia;Apoderado: Fernanda Reyes;Se cita a apoderado por reiteradas faltas de respeto a inspectores. Apoderado se compromete a conversar con su hijo.
15;Paola Valenzuela Vega;2° Básico B;8;Historia;4.6;;Inglés;0.96;Lucía Tapia;Apoderado: Fernanda Reyes;Se cita a apoderado por reiteradas faltas de respeto a inspectores. Apoderado se compromete a conversar con su hijo.
15;Paola Valenzuela Vega;2° Básico B;8;Inglés;3.7;;Inglés;0.96;Lucía Tapia;Apoderado: Fernanda Reyes;Se cita a apoderado por reiteradas faltas de respeto a inspectores. Apoderado se compromete a conversar con su hijo.
15;Paola Valenzuela Vega;2° Básico B;8;Música;3.9;Se distrae con facilidad.;Inglés;0.96;Lucía Tapia;Apoderado: Fernanda Reyes;Se cita a apoderado por reiteradas faltas de respeto a inspectores. Apoderado se compromete a conversar con su hijo.
15;Paola Valenzuela Vega;2° Básico B;8;Artes Visuales;4.3;;Inglés;0.96;Lucía Tapia;Apoderado: Fernanda Reyes;Se cita a apoderado por reiteradas faltas de respeto a inspectores. Apoderado se compromete a conversar con su hijo.
15;Paola Valenzuela Vega;2° Básico B;8;Educación Física;4.0;;Inglés;0.96;Lucía Tapia;Apoderado: Fernanda Reyes;Se cita a apoderado por reiteradas faltas de respeto a inspectores. Apoderado se compromete a conversar con su hijo.
16;Sofía Baltra Vega;2° Básico B;8;Lenguaje;4.9;;Física;0.98;Tomás Vásquez;Apoderado: Constanza Márquez;Sin entrevistas registradas.
16;Sofía Baltra Vega;2° Básico B;8;Matemáticas;4.9;Molesta a sus compañeros e interrumpe la clase.;Física;0.98;Tomás Vásquez;Apoderado: Constanza Márquez;Sin entrevistas registradas.
16;Sofía Baltra Vega;2° Básico B;8;Ciencias Naturales;4.7;Demuestra gran interés por la asignatura.;Física;0.98;Tomás Vásquez;Apoderado: Constanza Márquez;Sin entrevistas registradas.
16;Sofía Baltra Vega;2° Básico B;8;Historia;5.0;;Física;0.98;Tomás Vásquez;Apoderado: Constanza Márquez;Sin entrevistas registradas.
16;Sofía Baltra Vega;2° Básico B;8;Inglés;4.9;;Física;0.98;Tomás Vásquez;Apoderado: Constanza Márquez;Sin entrevistas registradas.
16;Sofía Baltra Vega;2° Básico B;8;Música;4.2;;Física;0.98;Tomás Vásquez;Apoderado: Constanza Márquez;Sin entrevistas registradas.
16;Sofía Baltra Vega;2° Básico B;8;Artes Visuales;4.3;;Física;0.98;Tomás Vásquez;Apoderado: Constanza Márquez;Sin entrevistas registradas.
16;Sofía Baltra Vega;2° Básico B;8;Educación Física;4.0;;Física;0.98;Tomás Vásquez;Apoderado: Constanza Márquez;Sin entrevistas registradas.
17;Camila López Castro;2° Básico B;8;Lenguaje;5.7;;;0.96;Luis Gutiérrez;Apoderado: Claudia Díaz;Sin entrevistas registradas.
17;Camila López Castro;2° Básico B;8;Matemáticas;5.7;;;0.96;Luis Gutiérrez;Apoderado: Claudia Díaz;Sin entrevistas registradas.
17;Camila López Castro;2° Básico B;8;Ciencias Naturales;5.5;Creativo y con gran potencial.;;0.96;Luis Gutiérrez;Apoderado: Claudia Díaz;Sin entrevistas registradas.
17;Camila López Castro;2° Básico B;8;Historia;6.3;Ha mejorado notablemente su rendimiento.;;0.96;Luis Gutiérrez;Apoderado: Claudia Díaz;Sin entrevistas registradas.
17;Camila López Castro;2° Básico B;8;Inglés;5.3;;;0.96;Luis Gutiérrez;Apoderado: Claudia Díaz;Sin entrevistas registradas.
17;Camila López Castro;2° Básico B;8;Música;5.3;Colabora activamente con sus compañeros.;;0.96;Luis Gutiérrez;Apoderado: Claudia Díaz;Sin entrevistas registradas.
17;Camila López Castro;2° Básico B;8;Artes Visuales;6.5;;;0.96;Luis Gutiérrez;Apoderado: Claudia Díaz;Sin entrevistas registradas.
17;Camila López Castro;2° Básico B;8;Educación Física;5.8;;;0.96;Luis Gutiérrez;Apoderado: Claudia Díaz;Sin entrevistas registradas.
18;José Herrera Salazar;2° Básico B;8;Lenguaje;6.5;Liderazgo positivo dentro del grupo.;;0.86;Mario Ramírez;Apoderado: Ignacio Márquez;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
18;José Herrera Salazar;2° Básico B;8;Matemáticas;5.9;Falta de estudio y preparación para las evaluaciones.;;0.86;Mario Ramírez;Apoderado: Ignacio Márquez;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
18;José Herrera Salazar;2° Básico B;8;Ciencias Naturales;5.5;Tímido, le cuesta participar oralmente.;;0.86;Mario Ramírez;Apoderado: Ignacio Márquez;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
18;José Herrera Salazar;2° Básico B;8;Historia;5.7;Falta de estudio y preparación para las evaluaciones.;;0.86;Mario Ramírez;Apoderado: Ignacio Márquez;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
18;José Herrera Salazar;2° Básico B;8;Inglés;6.6;;;0.86;Mario Ramírez;Apoderado: Ignacio Márquez;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
18;José Herrera Salazar;2° Básico B;8;Música;5.3;Excelente participación en clases.;;0.86;Mario Ramírez;Apoderado: Ignacio Márquez;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
18;José Herrera Salazar;2° Básico B;8;Artes Visuales;5.2;Molesta a sus compañeros e interrumpe la clase.;;0.86;Mario Ramírez;Apoderado: Ignacio Márquez;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
18;José Herrera Salazar;2° Básico B;8;Educación Física;5.7;;;0.86;Mario Ramírez;Apoderado: Ignacio Márquez;Se destaca al apoderado el excelente desempeño del estudiante en el debate de Historia, mostrando gran liderazgo.
19;Lucía Ibarra Contreras;3° Básico A;9;Lenguaje;6.2;;;0.96;Isabella Aguirre;Apoderado: Pedro Carrasco;Sin entrevistas registradas.
19;Lucía Ibarra Contreras;3° Básico A;9;Matemáticas;5.4;;;0.96;Isabella Aguirre;Apoderado: Pedro Carrasco;Sin entrevistas registradas.
19;Lucía Ibarra Contreras;3° Básico A;9;Ciencias Naturales;5.0;Ha mejorado notablemente su rendimiento.;;0.96;Isabella Aguirre;Apoderado: Pedro Carrasco;Sin entrevistas registradas.
19;Lucía Ibarra Contreras;3° Básico A;9;Historia;6.1;;;0.96;Isabella Aguirre;Apoderado: Pedro Carrasco;Sin entrevistas registradas.
19;Lucía Ibarra Contreras;3° Básico A;9;Inglés;5.6;;;0.96;Isabella Aguirre;Apoderado: Pedro Carrasco;Sin entrevistas registradas.
